sample_id,speaker_id,accent,emotion,pca_1,pca_2
visec_hf_000481,0,south,neutral,0.20550077,0.42495692
visec_hf_000482,16,north,sad,-0.51350206,-1.1132396
visec_hf_000483,23,south,angry,-0.6198148,0.124976106
visec_hf_000484,38,south,sad,-0.94784766,-0.6248058
visec_hf_000485,0,south,neutral,0.7214297,0.31111196
visec_hf_000486,6,central,happy,1.1084428,0.91417074
visec_hf_000487,0,south,neutral,-0.1341115,0.51597106
visec_hf_000488,15,south,happy,-1.0041853,0.33840412
visec_hf_000489,87,north,happy,0.90761036,0.2765189
visec_hf_000490,87,north,angry,0.50515413,0.7666547
visec_hf_000491,14,north,angry,0.01972877,0.01882771
visec_hf_000492,29,north,happy,-0.82139456,0.69971615
visec_hf_000493,12,north,angry,0.2711517,0.24392274
visec_hf_000494,33,central,happy,-0.5563406,0.8908357
visec_hf_000495,82,south,sad,-0.8139924,-1.1342659
visec_hf_000496,16,north,sad,-0.57839996,-0.4605235
visec_hf_000497,0,south,angry,0.98681664,0.50201774
visec_hf_000498,18,north,angry,-1.0930505,-0.27135473
visec_hf_000499,0,south,angry,0.91758704,0.33854237
visec_hf_000500,0,south,neutral,-0.0703347,0.014670896
visec_hf_000501,29,north,angry,0.31246606,0.10735973
visec_hf_000502,65,central,sad,-0.5100381,0.8523106
visec_hf_000503,0,south,happy,0.608708,-0.257936
visec_hf_000504,0,south,angry,1.3564439,-0.08287451
visec_hf_000505,57,north,happy,-1.0170618,0.28445286
visec_hf_000506,56,south,neutral,-0.5890459,-0.13571647
visec_hf_000507,0,south,sad,0.20442784,0.2299982
visec_hf_000508,25,north,sad,0.25206238,0.17498173
visec_hf_000509,16,north,sad,-0.9185239,0.69585747
visec_hf_000510,3,north,sad,-0.5739729,-0.89342386
visec_hf_000511,0,south,angry,0.48178858,0.14551634
visec_hf_000512,0,south,angry,0.9126747,-0.062090553
visec_hf_000513,72,central,happy,-0.8596963,-0.29383355
visec_hf_000514,0,south,neutral,0.32408828,0.06770367
visec_hf_000515,53,south,happy,-0.52828395,-0.20621254
visec_hf_000516,14,north,happy,-0.47343284,0.62402195
visec_hf_000517,29,north,happy,-0.7140099,-0.42361104
visec_hf_000518,3,north,neutral,-0.92173374,0.544315
visec_hf_000519,72,central,happy,-0.21631768,-0.041894577
visec_hf_000520,65,central,sad,-0.32564682,0.88163394
visec_hf_000521,55,south,happy,-0.06678478,0.7448865
visec_hf_000522,0,south,angry,0.911203,-0.4090187
visec_hf_000523,0,south,neutral,0.5131914,0.5093286
visec_hf_000524,73,north,happy,-0.6540872,0.21778595
visec_hf_000525,0,south,neutral,0.16507398,0.24100105
visec_hf_000526,41,north,happy,-0.72081983,0.95844865
visec_hf_000527,0,south,sad,0.4437109,0.26001513
visec_hf_000528,27,north,neutral,-1.07012,-0.36671698
visec_hf_000529,6,central,happy,-0.5133981,1.1714232
visec_hf_000530,85,south,neutral,-0.41839013,-0.90052724
visec_hf_000531,26,north,sad,-1.0673712,0.35434788
visec_hf_000532,58,south,angry,0.67835027,0.4117647
visec_hf_000533,0,south,angry,1.0042471,0.2563863
visec_hf_000534,0,south,neutral,0.77894485,0.41212097
visec_hf_000535,4,south,neutral,-1.0419304,-0.1570179
visec_hf_000536,0,south,neutral,-0.5021491,0.15340689
visec_hf_000537,0,south,happy,-0.27738026,-0.87836856
visec_hf_000538,0,south,neutral,0.02023109,0.20584477
visec_hf_000540,0,south,angry,0.9456419,-0.400379
visec_hf_000541,27,north,neutral,-0.76173407,-0.43488452
visec_hf_000542,0,south,happy,-0.046466194,-0.85287553
visec_hf_000543,47,north,neutral,-0.8773692,-0.12160647
visec_hf_000544,0,south,neutral,-0.33262417,0.061635643
visec_hf_000545,10,north,sad,-0.82768756,-1.1341355
visec_hf_000546,0,south,sad,0.49126658,-0.35065013
visec_hf_000547,0,south,angry,1.3587847,-0.5412661
visec_hf_000549,0,south,angry,0.66843194,0.25215238
visec_hf_000550,0,south,neutral,0.32250276,0.2923737
visec_hf_000551,15,south,happy,-1.0344386,-0.016691351
visec_hf_000552,23,south,angry,-0.12298269,-0.9583361
visec_hf_000553,88,south,sad,-0.5085583,-0.51122004
visec_hf_000554,0,south,neutral,0.048168987,0.21212308
visec_hf_000555,0,south,angry,0.86591697,0.11475281
visec_hf_000556,0,south,angry,0.78528637,-0.29786938
visec_hf_000557,0,south,happy,-0.015755117,-0.3219372
visec_hf_000558,14,north,happy,-0.7238772,-0.13925779
visec_hf_000559,0,south,angry,1.1657972,0.09974415
visec_hf_000560,0,south,happy,0.31113213,-0.8779938
visec_hf_000561,0,south,happy,1.1221435,-0.009758069
visec_hf_000562,0,south,sad,-0.2452403,-0.20153505
visec_hf_000563,0,south,angry,1.0181353,0.38240442
visec_hf_000564,0,south,neutral,-0.52112126,0.2768344
visec_hf_000565,0,south,neutral,-0.07115896,0.31326726
visec_hf_000566,0,south,sad,0.31995466,0.3269145
visec_hf_000567,23,south,sad,-0.38247025,0.8133745
visec_hf_000568,0,south,sad,0.30843863,0.1817095
visec_hf_000569,0,south,happy,0.5618867,0.60286963
visec_hf_000570,0,south,neutral,0.773236,0.27345616
visec_hf_000571,15,south,neutral,-0.9245779,-0.46077216
visec_hf_000572,87,north,happy,0.5488733,0.022112558
visec_hf_000573,58,south,sad,-0.7560434,-1.0316349
visec_hf_000574,38,south,happy,-1.0076911,-0.3109391
visec_hf_000575,0,south,happy,0.45047417,0.109760225
visec_hf_000576,0,south,sad,0.6528074,0.22339864
visec_hf_000577,6,central,happy,0.01149952,1.0591694
visec_hf_000578,89,central,neutral,-0.36636102,-0.82943624
visec_hf_000579,6,central,happy,0.73345816,0.33079338
visec_hf_000580,0,south,angry,1.1867042,-0.19026996
visec_hf_000581,56,south,sad,-1.0179994,0.33379215
visec_hf_000582,87,north,sad,0.68624073,-0.6975395
visec_hf_000584,68,south,happy,0.3355032,-0.35719588
visec_hf_000585,90,north,happy,-1.0291296,0.35213625
visec_hf_000586,0,south,angry,0.53291196,-0.14393455
visec_hf_000587,4,south,neutral,-0.84981936,-0.11517584
visec_hf_000588,24,south,angry,-0.46128336,-0.33350077
visec_hf_000589,15,south,happy,-1.151726,0.34420055
visec_hf_000590,0,south,sad,-0.083004124,-0.7889428
visec_hf_000591,0,south,neutral,0.6462241,0.49542946
visec_hf_000592,91,north,sad,-0.891719,-0.18596873
visec_hf_000593,53,south,neutral,-0.9024647,-0.040982705
visec_hf_000594,47,north,neutral,-1.058457,0.9271609
visec_hf_000595,92,central,happy,-0.8106248,0.8547942
visec_hf_000596,93,south,angry,-0.66822535,-0.18138091
visec_hf_000597,49,south,sad,-0.105781734,0.5120516
visec_hf_000598,0,south,angry,1.1644397,0.47517607
visec_hf_000599,0,south,happy,1.3811841,-0.33329117
visec_hf_000600,24,south,neutral,-0.4044284,-0.36665377
visec_hf_000601,0,south,neutral,-0.20961016,0.16484489
visec_hf_000602,1,south,neutral,-0.4140107,-1.0912215
visec_hf_000603,94,central,neutral,-1.3689358,0.445366
visec_hf_000604,95,north,happy,-0.23073713,0.31092283
visec_hf_000605,0,south,neutral,-0.12521331,0.19904274
visec_hf_000606,25,north,angry,-0.79974127,0.879531
visec_hf_000607,0,south,sad,-0.319607,0.6769646
visec_hf_000608,15,south,neutral,-0.57225627,-0.3342061
visec_hf_000609,49,south,sad,0.7756271,-0.20964295
visec_hf_000610,0,south,neutral,0.18079904,0.3478624
visec_hf_000611,84,north,happy,-0.5152609,-0.09673196
visec_hf_000612,96,south,neutral,-0.29916984,-0.29362255
visec_hf_000613,0,south,angry,1.161334,0.7191539
visec_hf_000614,0,south,happy,0.59185815,0.30137706
visec_hf_000615,81,south,neutral,-0.7471988,0.23430716
visec_hf_000616,86,south,sad,-0.97022516,0.7988867
visec_hf_000617,2,south,sad,1.114183,-0.9216437
visec_hf_000618,15,south,sad,-0.78754306,-0.982585
visec_hf_000619,0,south,neutral,-0.3210945,0.11360101
visec_hf_000620,0,south,happy,0.46271002,-0.39873344
visec_hf_000621,0,south,happy,-0.12427407,0.15439463
visec_hf_000622,0,south,neutral,0.475035,0.28272495
visec_hf_000623,0,south,neutral,0.29920396,0.4013488
visec_hf_000624,0,south,neutral,0.41974714,0.34999943
visec_hf_000625,0,south,sad,0.78956026,0.37082016
visec_hf_000626,0,south,neutral,0.06545431,0.44797355
visec_hf_000627,0,south,sad,-0.26731247,-0.16712172
visec_hf_000628,0,south,sad,1.6605324,0.25643718
visec_hf_000629,44,south,neutral,-0.89617443,0.117407836
visec_hf_000630,97,south,sad,-0.7956055,0.16926894
visec_hf_000631,23,south,sad,-0.7311814,-0.185648
visec_hf_000632,98,north,neutral,-0.4339585,-0.9636459
visec_hf_000633,0,south,angry,1.0419003,-0.17436688
visec_hf_000634,0,south,sad,1.240713,-0.034817122
visec_hf_000635,0,south,sad,0.74073344,0.49614182
visec_hf_000636,69,central,angry,-0.042815726,0.3042965
visec_hf_000637,87,north,sad,0.028856698,0.7283544
visec_hf_000638,70,south,sad,-1.0602764,0.004675752
visec_hf_000639,0,south,neutral,0.36565605,0.40567797
visec_hf_000640,52,north,happy,0.6100437,0.6540876
visec_hf_000642,0,south,happy,0.79223377,-0.53649914
visec_hf_000643,0,south,neutral,0.43266007,0.3794542
visec_hf_000644,0,south,happy,1.0973068,-0.14548756
visec_hf_000645,0,south,sad,0.8596403,0.11517455
visec_hf_000646,14,north,angry,-0.32635084,-0.30147713
visec_hf_000647,0,south,angry,0.8711381,0.32508606
visec_hf_000648,0,south,happy,1.1090323,0.22061223
visec_hf_000649,0,south,angry,0.8020559,-0.53106546
visec_hf_000650,63,south,happy,-0.55415446,-0.39355132
visec_hf_000651,0,south,happy,1.0485356,0.32598376
visec_hf_000652,83,south,sad,-0.8205511,0.6549865
visec_hf_000653,72,central,neutral,-0.8091525,0.40669617
visec_hf_000654,0,south,neutral,0.13543822,0.41696513
visec_hf_000655,0,south,neutral,0.29069278,0.25346854
visec_hf_000656,27,north,angry,-0.4585982,-1.2319547
visec_hf_000657,0,south,angry,0.025572652,0.44367674
visec_hf_000658,57,north,neutral,-0.7944745,-0.59659994
visec_hf_000659,15,south,neutral,-1.0723939,-1.0357552
visec_hf_000660,69,central,neutral,-0.7541963,-0.81350046
visec_hf_000661,0,south,neutral,0.030529551,0.29594907
visec_hf_000662,15,south,neutral,-1.329416,0.3447295
visec_hf_000663,0,south,happy,0.45023048,-0.34418547
visec_hf_000664,0,south,angry,0.30619282,-0.2373938
visec_hf_000665,34,north,angry,-0.88394266,-0.23943701
visec_hf_000666,99,south,happy,-0.5025933,-1.0568898
visec_hf_000667,69,central,happy,-0.88133734,-0.09790976
visec_hf_000668,12,north,happy,-0.38091567,0.34680438
visec_hf_000669,4,south,happy,-0.86221945,-0.00077456195
visec_hf_000670,0,south,happy,0.18165514,-0.85463494
visec_hf_000671,55,south,happy,-0.6152944,-0.9497139
visec_hf_000672,14,north,sad,0.088542864,0.33056208
visec_hf_000673,26,north,neutral,-0.476858,-1.2432891
visec_hf_000674,6,central,happy,-0.22183686,0.91058856
visec_hf_000675,0,south,angry,1.0996652,-0.70289946
visec_hf_000676,0,south,happy,0.69271994,-0.5902552
visec_hf_000677,50,north,angry,0.03353667,-0.030384561
visec_hf_000678,50,north,neutral,-0.4482766,-0.44311744
visec_hf_000679,0,south,sad,-0.3260277,-0.2643353
visec_hf_000680,77,north,happy,-0.55593145,0.36109877
visec_hf_000681,0,south,angry,0.9055019,-0.06813312
visec_hf_000682,49,south,sad,1.2309269,-0.3711023
visec_hf_000683,100,north,angry,0.27011615,0.97210383
visec_hf_000684,0,south,neutral,-0.15643038,0.25516194
visec_hf_000685,8,south,sad,-0.3115645,0.20502004
visec_hf_000686,101,central,neutral,-0.61652607,-1.1830418
visec_hf_000687,0,south,sad,0.1986103,0.44842476
visec_hf_000688,0,south,angry,1.0031672,0.30600703
visec_hf_000689,0,south,angry,0.7879742,-0.3327523
visec_hf_000690,0,south,happy,0.32041243,0.32577777
visec_hf_000691,2,south,neutral,0.064160265,-0.9979404
visec_hf_000692,15,south,angry,-0.83407724,0.8645973
visec_hf_000693,14,north,happy,-0.5344689,0.7995892
visec_hf_000694,0,south,happy,0.21577913,-0.0738109
visec_hf_000695,102,south,sad,-0.3927764,-0.13078178
visec_hf_000696,15,south,happy,-1.0019872,0.27692708
visec_hf_000697,46,north,sad,-0.9797815,0.515392
visec_hf_000698,0,south,sad,-0.24001667,0.70533705
visec_hf_000699,103,north,angry,-0.9919781,-0.08311825
visec_hf_000700,24,south,angry,-0.44769523,0.06396443
visec_hf_000701,32,south,happy,-0.76699495,0.69532424
visec_hf_000702,29,north,neutral,-0.20652103,-0.9618721
visec_hf_000703,0,south,neutral,0.52639914,0.3132151
visec_hf_000704,0,south,angry,1.0058581,-0.026353355
visec_hf_000705,0,south,neutral,0.43779343,0.4186795
visec_hf_000706,12,north,angry,1.0482953,-0.05827042
visec_hf_000707,87,north,happy,0.9812977,-0.14598073
visec_hf_000708,0,south,happy,0.43804455,0.31259322
visec_hf_000709,4,south,angry,-0.24190989,-0.4898651
visec_hf_000710,0,south,angry,0.5353468,0.27907574
visec_hf_000711,0,south,happy,-0.16627593,-0.89394355
visec_hf_000712,27,north,neutral,-0.8896195,-0.64108276
visec_hf_000713,104,north,neutral,-0.5449663,0.70483744
visec_hf_000714,13,south,neutral,-0.37033996,-0.19263688
visec_hf_000715,0,south,happy,1.0937734,-0.30188712
visec_hf_000716,0,south,sad,1.0761819,0.6449503
visec_hf_000717,15,south,happy,-0.98587894,-1.2510635
visec_hf_000718,28,south,neutral,-0.7634558,-0.4497804
visec_hf_000719,0,south,neutral,-0.6450151,-0.17154239
visec_hf_000720,0,south,happy,0.11194927,0.32883796
visec_hf_000721,0,south,neutral,0.24730735,0.38713586
visec_hf_000722,0,south,sad,0.58658457,-0.51613945
visec_hf_000723,105,south,neutral,-0.55997807,0.067899235
visec_hf_000724,19,north,sad,-0.80847657,-0.2813706
visec_hf_000725,0,south,happy,1.4449954,-0.12831438
visec_hf_000726,0,south,neutral,0.37890217,0.4512754
visec_hf_000727,39,south,neutral,0.017379247,0.15127648
visec_hf_000728,71,south,sad,-0.3231122,0.9486337
visec_hf_000729,106,central,angry,0.2547184,0.9760974
visec_hf_000730,85,south,neutral,-1.0940441,0.48471263
visec_hf_000731,0,south,angry,0.26089635,-0.49686372
visec_hf_000732,0,south,sad,-0.0977345,0.6994521
visec_hf_000733,14,north,happy,0.65118265,-0.61618274
visec_hf_000734,0,south,sad,0.15895063,0.22008817
visec_hf_000735,0,south,angry,0.33889169,0.75202054
visec_hf_000736,0,south,angry,0.7108719,0.56628263
visec_hf_000737,83,south,sad,0.36705792,-0.9117172
visec_hf_000738,0,south,neutral,0.22865266,0.5232751
visec_hf_000739,6,central,neutral,0.28576955,1.1286771
visec_hf_000740,3,north,happy,-0.9765171,-0.28086296
visec_hf_000741,0,south,happy,-0.010497634,1.0065627
visec_hf_000742,90,north,happy,-0.79170704,-0.35589093
visec_hf_000743,0,south,neutral,0.5314922,0.45471546
visec_hf_000744,0,south,angry,1.0532354,-0.6461978
visec_hf_000745,0,south,neutral,0.3353278,0.354626
visec_hf_000746,83,south,sad,-0.07488302,-0.2421469
visec_hf_000748,49,south,sad,0.65891397,-0.11587054
visec_hf_000749,38,south,sad,-0.19412728,-1.1151491
visec_hf_000750,46,north,neutral,-0.48912367,-0.64732206
visec_hf_000752,44,south,neutral,-0.98237634,1.0548236
visec_hf_000753,0,south,neutral,0.5139207,0.2937393
visec_hf_000754,32,south,sad,-0.3169124,0.8096974
visec_hf_000755,2,south,angry,0.9308035,0.46041116
visec_hf_000756,4,south,angry,-1.2039051,0.5195888
visec_hf_000757,0,south,happy,0.08863702,0.48705664
visec_hf_000758,12,north,angry,-0.032936063,-0.111332096
visec_hf_000759,0,south,angry,1.4657022,-0.43069857
visec_hf_000760,23,south,sad,-0.7468405,0.58903587
visec_hf_000761,0,south,angry,1.3609637,-0.469221
visec_hf_000762,58,south,sad,0.68614185,-0.046284195
visec_hf_000763,0,south,angry,0.9812549,-0.58987343
visec_hf_000764,14,north,happy,0.6422507,-0.12361784
visec_hf_000765,0,south,sad,0.62586564,-0.3708642
visec_hf_000766,0,south,angry,0.9469628,0.40170828
visec_hf_000767,0,south,sad,0.5177478,-0.336156
visec_hf_000768,34,north,angry,-0.61175746,-0.44893768
visec_hf_000769,15,south,neutral,-0.5486219,-1.1382122
visec_hf_000770,0,south,happy,1.1059972,0.14247406
visec_hf_000771,16,north,sad,-0.25542256,-0.29564115
visec_hf_000772,60,north,happy,-0.52348804,0.3653995
visec_hf_000773,59,south,angry,1.044216,-0.27681908
visec_hf_000775,85,south,neutral,-0.8358694,-0.38178682
visec_hf_000776,0,south,neutral,0.2638367,0.45687085
visec_hf_000777,0,south,sad,0.60405797,0.015859686
visec_hf_000778,0,south,sad,-0.23730391,0.42061752
visec_hf_000779,0,south,happy,1.315545,-0.5699385
visec_hf_000780,0,south,neutral,0.4546834,0.38149866
visec_hf_000781,0,south,angry,0.7742641,-1.002209
visec_hf_000782,25,north,angry,0.19869135,-0.66243124
visec_hf_000783,0,south,angry,0.9981841,0.43651894
visec_hf_000784,7,south,neutral,-0.55700153,-0.026545973
visec_hf_000785,0,south,angry,0.8287943,0.14632021
visec_hf_000786,32,south,happy,-0.45914868,-0.55053854
visec_hf_000787,0,south,angry,1.2571846,0.09639797
visec_hf_000788,0,south,angry,1.0472187,0.41952115
visec_hf_000789,57,north,sad,-1.1782346,0.08364345
visec_hf_000790,19,north,happy,-0.30386227,-0.40153185
visec_hf_000791,0,south,angry,0.7561606,0.20994872
visec_hf_000792,29,north,neutral,-0.71957225,0.8411685
visec_hf_000793,25,north,happy,-1.0599452,0.64441967
visec_hf_000794,95,north,neutral,-0.7826196,0.888698
visec_hf_000795,107,north,sad,-0.17379697,-0.5673177
visec_hf_000796,0,south,sad,0.14900394,1.136507
visec_hf_000797,14,north,happy,-0.3202777,0.79245806
visec_hf_000798,0,south,sad,0.232595,-0.30538666
visec_hf_000799,0,south,happy,0.07761497,0.13254301
visec_hf_000800,0,south,sad,0.582457,0.33791372
visec_hf_000801,10,north,sad,-0.77948,-0.12047262
visec_hf_000802,24,south,angry,-0.6709057,-0.5637985
visec_hf_000803,59,south,neutral,-0.3754851,0.8743483
visec_hf_000804,0,south,angry,1.3183588,-0.36794388
visec_hf_000805,90,north,neutral,-0.61915463,-1.1279056
visec_hf_000806,0,south,happy,0.13831605,-0.8119511
visec_hf_000807,49,south,sad,0.92730194,0.19286919
visec_hf_000808,30,north,neutral,-0.89467025,0.58291495
visec_hf_000809,0,south,angry,1.0222814,-0.31567526
visec_hf_000810,0,south,happy,0.50144196,0.37523097
visec_hf_000811,0,south,happy,0.20088282,-0.040839158
visec_hf_000812,57,north,neutral,-0.4609671,-1.166598
visec_hf_000813,4,south,neutral,-0.97489685,0.1806906
visec_hf_000814,0,south,angry,-0.120921575,0.30740532
visec_hf_000815,0,south,neutral,0.24794395,0.27471617
visec_hf_000816,0,south,angry,1.4335833,0.095772885
visec_hf_000817,3,north,angry,-0.73569494,0.9775639
visec_hf_000818,3,north,sad,-0.8069221,0.774949
visec_hf_000819,0,south,neutral,0.13122742,0.32261857
visec_hf_000820,0,south,sad,0.066778645,-0.58090866
visec_hf_000821,0,south,angry,-0.70305115,-0.21602005
visec_hf_000822,0,south,neutral,0.63502586,0.31059653
visec_hf_000823,21,south,neutral,-0.76178986,0.95004666
visec_hf_000824,15,south,happy,-0.7002382,-0.2389268
visec_hf_000825,0,south,happy,0.14580724,0.38221595
visec_hf_000826,0,south,angry,1.1229599,-0.47056046
visec_hf_000827,0,south,angry,0.56921524,-0.549489
visec_hf_000828,0,south,neutral,0.61150414,0.34447858
visec_hf_000829,72,central,neutral,-0.9390838,-0.0034595872
visec_hf_000830,55,south,happy,-0.59475094,-1.1305028
visec_hf_000831,36,north,neutral,-0.9188387,-0.21742764
visec_hf_000832,0,south,angry,0.67777354,0.423803
visec_hf_000833,0,south,sad,-0.25048593,0.25180945
visec_hf_000834,64,south,neutral,-0.49022576,-0.07409871
visec_hf_000835,99,south,happy,-0.86891294,0.27507424
visec_hf_000836,0,south,angry,1.283488,-0.2062151
visec_hf_000837,0,south,neutral,-0.7817401,0.06987132
visec_hf_000838,0,south,angry,1.0829121,0.49291864
visec_hf_000839,0,south,happy,0.65452373,0.0005490597
visec_hf_000840,0,south,angry,0.97320616,0.15996607
visec_hf_000841,0,south,angry,0.40750235,-0.73521
visec_hf_000842,23,south,sad,-0.4340508,0.11664085
visec_hf_000844,0,south,angry,0.47567242,0.24906641
visec_hf_000845,44,south,happy,-0.25266477,0.9232719
visec_hf_000846,1,south,sad,-0.6132617,-0.9345153
visec_hf_000847,0,south,sad,0.047748953,0.7274558
visec_hf_000848,16,north,sad,-0.2987369,-1.0193987
visec_hf_000849,72,central,angry,-0.6506677,0.14828864
visec_hf_000850,66,north,neutral,-1.1228402,0.42729613
visec_hf_000851,3,north,sad,-0.65003353,-1.0830581
visec_hf_000852,0,south,neutral,0.7397993,0.12742534
visec_hf_000853,0,south,angry,0.99787635,-0.3437574
visec_hf_000854,108,north,happy,-0.46386507,0.7456799
visec_hf_000855,0,south,neutral,0.0068923323,0.16171573
visec_hf_000856,3,north,happy,-0.7134416,0.27106345
visec_hf_000857,0,south,angry,1.0312078,-0.3553195
visec_hf_000858,6,central,happy,1.0614384,1.0392737
visec_hf_000859,47,north,neutral,-0.55030453,-1.2099507
visec_hf_000860,0,south,angry,0.7264044,0.18269485
visec_hf_000861,0,south,happy,0.56474805,-0.5291868
