sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_000019,19,0,neutral,south,8ed979a685035d4ca06e0926fdec68aca352d0b988fb979fc33a15b8a24083f5,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000019.npy,0374605b338710f99f0d46e428e06aac3545c33fb2dbca42c371f0a2b6ade99a,80,float32,1.00000000,ok,
visec_hf_000019,19,0,neutral,south,8ed979a685035d4ca06e0926fdec68aca352d0b988fb979fc33a15b8a24083f5,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000019.npy,7b64a16a04c4912bbf4a44335494d60e617dd61bbc6df339b4ef1a63bb7775b2,88,float32,1.00000000,ok,
visec_hf_000019,19,0,neutral,south,8ed979a685035d4ca06e0926fdec68aca352d0b988fb979fc33a15b8a24083f5,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000019.npy,bf906b12e2ed90e0971c9cce2ce11e30fd017cf9ff10817a29864cdf64503c6d,80x213,float32,1.00000000,ok,
visec_hf_000019,19,0,neutral,south,8ed979a685035d4ca06e0926fdec68aca352d0b988fb979fc33a15b8a24083f5,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000019.npz,8e01cc7dfa778d5807294a78b48fed78b7a4cbeaf06b138eee2d020936d02a35,frames=213;summary=6,float32,0.59154930,ok,
visec_hf_000020,20,6,neutral,central,1bc2c2532a72f7b0ba8e1555f850a01cb1549e04c2c3cb02318d1debf515192d,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000020.npy,22647a4f5c8a5f6f716c54c1f96879007d85d174e71435ad952a99f479e523c1,80,float32,1.00000000,ok,
visec_hf_000020,20,6,neutral,central,1bc2c2532a72f7b0ba8e1555f850a01cb1549e04c2c3cb02318d1debf515192d,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000020.npy,2d85ed5cae1d69fbb3c6df3ca68a2ac20d1d82ecc82a4235e7bd0c5d364966db,88,float32,1.00000000,ok,
visec_hf_000020,20,6,neutral,central,1bc2c2532a72f7b0ba8e1555f850a01cb1549e04c2c3cb02318d1debf515192d,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000020.npy,003478118e5557b0136e4f96328d5b7f309d79dd5aa748ee1fcf6ec5fe30adf3,80x148,float32,1.00000000,ok,
visec_hf_000020,20,6,neutral,central,1bc2c2532a72f7b0ba8e1555f850a01cb1549e04c2c3cb02318d1debf515192d,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000020.npz,751f613f3c54806c57d2f2be8f179fa9dc8d6da70a60c8dd6898ca5f526e3531,frames=148;summary=6,float32,0.72297297,ok,
visec_hf_000021,21,0,angry,south,0ecc9f3d7bd560a4bf3cf5a1154fc7f3ea76e43b66f22c58a91c9b2973bcd02b,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000021.npy,5a1ee8a5c6f864d086c8214436d78e9c59e55c98d96c62ee4a55264f27dcc60d,80,float32,1.00000000,ok,
visec_hf_000021,21,0,angry,south,0ecc9f3d7bd560a4bf3cf5a1154fc7f3ea76e43b66f22c58a91c9b2973bcd02b,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000021.npy,cc4694796c6930af018ab1246af2b9b64fab647fa8851a9561a2f90494bf97de,88,float32,1.00000000,ok,
visec_hf_000021,21,0,angry,south,0ecc9f3d7bd560a4bf3cf5a1154fc7f3ea76e43b66f22c58a91c9b2973bcd02b,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000021.npy,919070b9cf244048248c92c132c274a67bcb29f4d22fb58819e3045909a83174,80x199,float32,1.00000000,ok,
visec_hf_000021,21,0,angry,south,0ecc9f3d7bd560a4bf3cf5a1154fc7f3ea76e43b66f22c58a91c9b2973bcd02b,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000021.npz,21f5b868e70b39579470e0c9b4a8d81c37f46ce5c27eff3b8fa4bec16c8bf2a8,frames=199;summary=6,float32,0.74874372,ok,
visec_hf_000022,22,0,angry,south,31c18bb5bd28a31bc6642a811f222fc5f0874a3a73955910fd80cfc806e9ee52,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000022.npy,b4dee009eedc518cfc40043f8da9bb0432b0f9b1aa542f57b43286acc878b421,80,float32,1.00000000,ok,
visec_hf_000022,22,0,angry,south,31c18bb5bd28a31bc6642a811f222fc5f0874a3a73955910fd80cfc806e9ee52,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000022.npy,fcc122a7070bf98c3e1262d746d445113e499048ea42d12bdb4d9734962f10a6,88,float32,1.00000000,ok,
visec_hf_000022,22,0,angry,south,31c18bb5bd28a31bc6642a811f222fc5f0874a3a73955910fd80cfc806e9ee52,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000022.npy,7eecd97e074787939fcbf5dfbc1e4acb33f97738c11fa19df7d8b77aac9f3a2b,80x211,float32,1.00000000,ok,
visec_hf_000022,22,0,angry,south,31c18bb5bd28a31bc6642a811f222fc5f0874a3a73955910fd80cfc806e9ee52,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000022.npz,453106db981f3456530a61c8102a037a5bf742c425cc99ddb088a059b826073e,frames=211;summary=6,float32,0.69668246,ok,
visec_hf_000023,23,0,happy,south,3b0fdd6cfc5eae33b17845fd9aaee8a8aa8c7b80af1d9b487498acae7a000028,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000023.npy,9b0a125b55a4a1b5f69bdcd4950c8716041a1f1be9e21d0dad8e7573bb582d9e,80,float32,1.00000000,ok,
visec_hf_000023,23,0,happy,south,3b0fdd6cfc5eae33b17845fd9aaee8a8aa8c7b80af1d9b487498acae7a000028,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000023.npy,6bdec090450ff419018ed55ef4e4fea984b2cb2319601a61e6be1ae2e5bf9f50,88,float32,1.00000000,ok,
visec_hf_000023,23,0,happy,south,3b0fdd6cfc5eae33b17845fd9aaee8a8aa8c7b80af1d9b487498acae7a000028,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000023.npy,52cb6b30a39fe616220e455912519e0dfd18ce349044dec141b2c7df28f8d376,80x135,float32,1.00000000,ok,
visec_hf_000023,23,0,happy,south,3b0fdd6cfc5eae33b17845fd9aaee8a8aa8c7b80af1d9b487498acae7a000028,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000023.npz,360be2e529bed87890ecc34dcb660b7a311bd1b4c759e0b7172d40fc7a394566,frames=135;summary=6,float32,0.74814815,ok,
visec_hf_000024,24,0,happy,south,0cdf7a5eafc72151e137d389a954c281ff78d4ac57d8e214f58075ba446a6c80,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000024.npy,16a4f78f7213782435f405c7ec296d01a38105d7c789e040174ee955b14aea10,80,float32,1.00000000,ok,
visec_hf_000024,24,0,happy,south,0cdf7a5eafc72151e137d389a954c281ff78d4ac57d8e214f58075ba446a6c80,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000024.npy,b6ae65c3bf54a343d3299d37074d56c08b67c0e806763aad9e04c25c74d733d8,88,float32,1.00000000,ok,
visec_hf_000024,24,0,happy,south,0cdf7a5eafc72151e137d389a954c281ff78d4ac57d8e214f58075ba446a6c80,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000024.npy,dd97aca08d8b54ba0c06998e72c21517c91116ccb6ae6956e8393a078d7244d9,80x127,float32,1.00000000,ok,
visec_hf_000024,24,0,happy,south,0cdf7a5eafc72151e137d389a954c281ff78d4ac57d8e214f58075ba446a6c80,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000024.npz,e1a92da4f84738891c6fb50ba2ed6cc10b3485c656eaa7f4f4f7efdd4e23f7e3,frames=127;summary=6,float32,0.71653543,ok,
visec_hf_000025,25,13,angry,south,a00cce8b2eb6ad8b73ab75f5eb9ff002a9d117d413b427b0a3e5a01e9e48a008,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000025.npy,b1fdcc6688a7dd037431cfd8e1ff8a85934b89d6995192646871d2f85bb4411f,80,float32,1.00000000,ok,
visec_hf_000025,25,13,angry,south,a00cce8b2eb6ad8b73ab75f5eb9ff002a9d117d413b427b0a3e5a01e9e48a008,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000025.npy,d8c90bc6b975bac29542626eea8a423a76598250fde95c8e189421c459880740,88,float32,1.00000000,ok,
visec_hf_000025,25,13,angry,south,a00cce8b2eb6ad8b73ab75f5eb9ff002a9d117d413b427b0a3e5a01e9e48a008,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000025.npy,9c9ecad235e5c800370128d0470f78aec4d860298ce6cf5caf31677a18bb265d,80x129,float32,1.00000000,ok,
visec_hf_000025,25,13,angry,south,a00cce8b2eb6ad8b73ab75f5eb9ff002a9d117d413b427b0a3e5a01e9e48a008,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000025.npz,a8954a4c7bac62779fbf89198fb44960dca2d2d935885591e2c1737f188f3f1b,frames=129;summary=6,float32,0.37209302,ok,
visec_hf_000026,26,12,sad,north,0edfd5aaeeb81836f2d96d68e0ce884229bc9698de346a333a5c7bb32cf5ca0c,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000026.npy,900c8744f1acb279140de4cab76419f0369caa02e2d3bb9326014cd911325227,80,float32,1.00000000,ok,
visec_hf_000026,26,12,sad,north,0edfd5aaeeb81836f2d96d68e0ce884229bc9698de346a333a5c7bb32cf5ca0c,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000026.npy,83bb9ce13eec690d50f1d8beecb17f7d933de8293f7e8a2c250155b8e4f299a1,88,float32,1.00000000,ok,
visec_hf_000026,26,12,sad,north,0edfd5aaeeb81836f2d96d68e0ce884229bc9698de346a333a5c7bb32cf5ca0c,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000026.npy,c11d2d381322fb12bd80950f0d6c53700810926b1e1f7ec67a430c61cdf321ef,80x180,float32,1.00000000,ok,
visec_hf_000026,26,12,sad,north,0edfd5aaeeb81836f2d96d68e0ce884229bc9698de346a333a5c7bb32cf5ca0c,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000026.npz,a24dce76c80a3341aca962b97856dbae1d6a46d0ad1bd56dfe8826615a84aa92,frames=180;summary=6,float32,0.36111111,ok,
visec_hf_000027,27,14,happy,north,e3720bf78c0ced2887cd95fd956cd6fb7423ae34a55398d3446fafb6d56abedb,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000027.npy,a3f042454d0c24d38552e55407397cf735b937e3430c480323e2f26eb554747c,80,float32,1.00000000,ok,
visec_hf_000027,27,14,happy,north,e3720bf78c0ced2887cd95fd956cd6fb7423ae34a55398d3446fafb6d56abedb,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000027.npy,1f5b5e3392638472c155ee05313000a272068954e201b729fea41e546c8a4341,88,float32,1.00000000,ok,
visec_hf_000027,27,14,happy,north,e3720bf78c0ced2887cd95fd956cd6fb7423ae34a55398d3446fafb6d56abedb,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000027.npy,0aa7fcf60238d769ae51993c82250f87d43a002ead2d705320b681dd208a402c,80x263,float32,1.00000000,ok,
visec_hf_000027,27,14,happy,north,e3720bf78c0ced2887cd95fd956cd6fb7423ae34a55398d3446fafb6d56abedb,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000027.npz,78b5a4ff00453ff1227d05c88f439703771480fb687d1e5df2ab3b5a9e7882cc,frames=263;summary=6,float32,0.71102662,ok,
visec_hf_000028,28,15,happy,south,15c25e0aba2c8ce89151c36849add9b1e156aa436d428d949234db80151394ed,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000028.npy,3521c2fedcb27fd200ff0c6e80731d62a718f46ff005ef2d4626fbe3371044aa,80,float32,1.00000000,ok,
visec_hf_000028,28,15,happy,south,15c25e0aba2c8ce89151c36849add9b1e156aa436d428d949234db80151394ed,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000028.npy,2d32fdbd33e3a46748d7cf33d75764e1f4de10c87220dd77e7c3dcd892a9623f,88,float32,1.00000000,ok,
visec_hf_000028,28,15,happy,south,15c25e0aba2c8ce89151c36849add9b1e156aa436d428d949234db80151394ed,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000028.npy,71c332113f63d90e22ad9de5030bbd39702f0881ad18adddf50e57802ea20b96,80x282,float32,1.00000000,ok,
visec_hf_000028,28,15,happy,south,15c25e0aba2c8ce89151c36849add9b1e156aa436d428d949234db80151394ed,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000028.npz,bbc327abae4b6cdb427ca90c97814185ca8fb5874407c045bdc687e0ff9ebf14,frames=282;summary=6,float32,0.12056738,ok,
visec_hf_000029,29,15,neutral,south,8f374036d7160f88a109ec11686f0dfa892e748e07582aef5435e1ee062e2381,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000029.npy,ce6462ba0b72868ad383f71684e5750b86a937c0771c38274e91072026f5e341,80,float32,1.00000000,ok,
visec_hf_000029,29,15,neutral,south,8f374036d7160f88a109ec11686f0dfa892e748e07582aef5435e1ee062e2381,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000029.npy,2b21abaa888b5f1bcc47915786f1532b0f0fb45a60faa7376c7a93d9e71ad265,88,float32,1.00000000,ok,
visec_hf_000029,29,15,neutral,south,8f374036d7160f88a109ec11686f0dfa892e748e07582aef5435e1ee062e2381,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000029.npy,bacc102f1c5d81decff5616371132461ec63ab6df4391839b6dd988f90914d5d,80x129,float32,1.00000000,ok,
visec_hf_000029,29,15,neutral,south,8f374036d7160f88a109ec11686f0dfa892e748e07582aef5435e1ee062e2381,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000029.npz,079d7771cab002071be27fdfeb61d5f2a64abdc98fece16c7f29fa700ee8d624,frames=129;summary=6,float32,0.61240310,ok,
visec_hf_000030,30,15,sad,south,2dded39de3e7afc40b1a3580c07a772da50a1c5e66b0cdc4d4ffa5514d2f8ebc,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000030.npy,6be173a9ee824979efd85db1eb4ee5331c59d3d2684ff0ea78b76575a350ac28,80,float32,1.00000000,ok,
visec_hf_000030,30,15,sad,south,2dded39de3e7afc40b1a3580c07a772da50a1c5e66b0cdc4d4ffa5514d2f8ebc,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000030.npy,8e2b5a8e60c1bccf83a7d4d5d29200038758a731b35cfb36a6822718092f489b,88,float32,1.00000000,ok,
visec_hf_000030,30,15,sad,south,2dded39de3e7afc40b1a3580c07a772da50a1c5e66b0cdc4d4ffa5514d2f8ebc,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000030.npy,825820f13d3f25692f565aebc7603c9688e3758e4232000654ceb63804dc9590,80x122,float32,1.00000000,ok,
visec_hf_000030,30,15,sad,south,2dded39de3e7afc40b1a3580c07a772da50a1c5e66b0cdc4d4ffa5514d2f8ebc,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000030.npz,209b87a27a7d3ce921be9d0d1740e7df6f7eb8a9420b496aab12246963b29a0e,frames=122;summary=6,float32,0.23770492,ok,
visec_hf_000031,31,0,sad,south,fdf2c5cdca1fe8ca8a9f20d5be83a9894ec1165a39e00f29983923db5d6de7a8,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000031.npy,b6c68fd7bec48afc72cd237257ba267f5f3b120a6ee7d430ab3f4c5e249b4fed,80,float32,1.00000000,ok,
visec_hf_000031,31,0,sad,south,fdf2c5cdca1fe8ca8a9f20d5be83a9894ec1165a39e00f29983923db5d6de7a8,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000031.npy,2e5cc77d7ed757f4687b215b9c26a3c8ea7beeb048834e1110d45683e6513e1b,88,float32,1.00000000,ok,
visec_hf_000031,31,0,sad,south,fdf2c5cdca1fe8ca8a9f20d5be83a9894ec1165a39e00f29983923db5d6de7a8,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000031.npy,6a858ab81aab7ab21890e8ba2ab0e638e75406a6091c0a7feeb0c2f03062eefd,80x112,float32,1.00000000,ok,
visec_hf_000031,31,0,sad,south,fdf2c5cdca1fe8ca8a9f20d5be83a9894ec1165a39e00f29983923db5d6de7a8,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000031.npz,652f71db06454a6ccd7b28ea742cb9853ffdb0ab932f3b697377e782db44e37c,frames=112;summary=6,float32,0.83928571,ok,
visec_hf_000032,32,0,sad,south,e8110c40587cddd9d9d6fe90a3e068333e5e4b99cba5f6921d25b05b8e458b0a,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000032.npy,3b5990b0c896bbb7f85ff40e9b1e005cd00a064395bc9b92eb4400b1b8bc30ea,80,float32,1.00000000,ok,
visec_hf_000032,32,0,sad,south,e8110c40587cddd9d9d6fe90a3e068333e5e4b99cba5f6921d25b05b8e458b0a,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000032.npy,da88b70b262c879786e9740ca2292949037f9e24024f9c75423cedd0dc266a03,88,float32,1.00000000,ok,
visec_hf_000032,32,0,sad,south,e8110c40587cddd9d9d6fe90a3e068333e5e4b99cba5f6921d25b05b8e458b0a,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000032.npy,c208f79f5a398c823fc5f09f8840c29b9cd3483f2e127913a2c7419b7a350e8b,80x173,float32,1.00000000,ok,
visec_hf_000032,32,0,sad,south,e8110c40587cddd9d9d6fe90a3e068333e5e4b99cba5f6921d25b05b8e458b0a,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000032.npz,88991f24420b9d23eb05a7916799e5fa54e0b08c674b9327c336d2b7f48a0c29,frames=173;summary=6,float32,0.51445087,ok,
visec_hf_000033,33,0,sad,south,922791fcd2c555558ad36caf95aaa59d195acca6dd93951c57892204f325a329,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000033.npy,22f77994cac30f3179c15860fcba0082c06f3bc7c484a110449b4e077c1af731,80,float32,1.00000000,ok,
visec_hf_000033,33,0,sad,south,922791fcd2c555558ad36caf95aaa59d195acca6dd93951c57892204f325a329,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000033.npy,36d518d43e1f8db30e0810ab8cab7dfe0fba2eba740d4c89f028e89cdb82231b,88,float32,1.00000000,ok,
visec_hf_000033,33,0,sad,south,922791fcd2c555558ad36caf95aaa59d195acca6dd93951c57892204f325a329,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000033.npy,f3748d5d7f8a6fffcbe0b265359f8548669384e971aa013f77528d14db896910,80x181,float32,1.00000000,ok,
visec_hf_000033,33,0,sad,south,922791fcd2c555558ad36caf95aaa59d195acca6dd93951c57892204f325a329,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000033.npz,2249c2fd6359194fbdd1a6880ccf2d35398d4bf0415a48d0069d967bc0d46ccd,frames=181;summary=6,float32,0.52486188,ok,
visec_hf_000034,34,16,sad,north,7a487e767374a5d28cea9ca4d29feb63191952d9e09ce4a8b87b7f9a73306323,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000034.npy,be0e8585ebb9ca2fa679ba5070cd5786056deab19a8c884752839a9b2610c387,80,float32,1.00000000,ok,
visec_hf_000034,34,16,sad,north,7a487e767374a5d28cea9ca4d29feb63191952d9e09ce4a8b87b7f9a73306323,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000034.npy,1e19cd1ae8e0d7bb80fb40ce55298216ce78e2f16b07924beef153bcaf5fbac5,88,float32,1.00000000,ok,
visec_hf_000034,34,16,sad,north,7a487e767374a5d28cea9ca4d29feb63191952d9e09ce4a8b87b7f9a73306323,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000034.npy,ac0e7a09e05793ce78e7abbe33b82a046b7cb8d948078830cf8b540a2e954960,80x148,float32,1.00000000,ok,
visec_hf_000034,34,16,sad,north,7a487e767374a5d28cea9ca4d29feb63191952d9e09ce4a8b87b7f9a73306323,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000034.npz,57f199f0a048ad79443d9bd928e1a8bd7b6daa92b4b043204b89f82bbce7b84e,frames=148;summary=6,float32,0.61486486,ok,
visec_hf_000035,35,0,happy,south,dec2f7d095c0850379489e54302810b0c6f4f602cdfabbf034d72d1357717ed4,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000035.npy,30235bbb6073b19c9dbe802580028e09518f65aba2685608b65e179bcef17cac,80,float32,1.00000000,ok,
visec_hf_000035,35,0,happy,south,dec2f7d095c0850379489e54302810b0c6f4f602cdfabbf034d72d1357717ed4,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_000035.npy,b4251429b2e39c61f4938e71f52a8c484ac679934efe7b8449e70ff4494e530d,88,float32,1.00000000,ok,
visec_hf_000035,35,0,happy,south,dec2f7d095c0850379489e54302810b0c6f4f602cdfabbf034d72d1357717ed4,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_000035.npy,a781f47c1693400c0a8105e12dda796f4c6261ae94175b628897b72f5f5b54c8,80x123,float32,1.00000000,ok,
visec_hf_000035,35,0,happy,south,dec2f7d095c0850379489e54302810b0c6f4f602cdfabbf034d72d1357717ed4,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_000035.npz,666f4dc3c7aac761d74c235f1e614b47ea012e89cbd49169b74db1eb6b3bb705,frames=123;summary=6,float32,0.52032520,ok,
visec_hf_000036,36,12,angry,north,e6f8df1e0c31200f45b2468d113f9441a63d1fefbdbc1dcc36b8c0ba497ed928,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_000036.npy,497593cac2d2377a7f919ddddb102b3189fb579701d7e7b3f024ad7269fde625,80,float32,1.00000000,ok,
